elexonBmUnit,nationalGridBmUnit,bmUnitName,fuelType,bmUnitType,leadPartyName,generationCapacity,demandCapacity,gspGroupId,gspGroupName,interconnectorId
I_ILD-SIRI1,ILD-SIRI1,I_ILD-SIRI1,,I,Sirius Energy SA,0.000,-1000.000,,,ELECLINK
I_ILD-STGS1,ILD-STGS1,STG CH ElecLink GB-BE,,I,STG Switzerland GmbH,0.000,-1000.000,,,ELECLINK
I_ILD-TGPL1,ILD-TGPL1,ELECLINK (Flow out of UK),,I,TotalEnergies Gas & Power Ltd,0.000,-1000.000,,,ELECLINK
I_ILD-TRFD1,ILD-TRFD1,ELEK_EX,,I,Trafigura Denmark ApS,0.000,-1000.000,,,ELECLINK
I_ILD-TRFG1,ILD-TRFG1,ELEK_EX,,I,Trafigura Trading Sarl,0.000,-1000.000,,,ELECLINK
I_ILD-TRLS1,ILD-TRLS1,Flow FROM UK,,I,Engelhart CTP Renewables GmbH,0.000,-1050.000,,,ELECLINK
I_ILD-VOLT1,ILD-VOLT1,ELECLINK FROM UK,,I,Volta Energy DAC,0.000,-250.000,,,ELECLINK
I_ILD-VSAL1,ILD-VSAL1,I_ILD-VSAL1,,I,VITOL SA,0.000,-1000.000,,,ELECLINK
I_ILD-VTFS1,ILD-VTFS1,VET_ELECLINK_D,,I,Vattenfall Energy Trading,0.000,-1000.000,,,ELECLINK
I_ILD-XNON1,ILD-XNON1,XENON-ELINK-C,,I,XENON CAPITAL MARKETS LTD,0.000,-1000.000,,,ELECLINK
I_ILG-ALIP1,ILG-ALIP1,Flow into UK,,I,Energetick ApS,1000.000,0.000,,,ELECLINK
I_ILG-ALPE1,ILG-ALPE1,ElecLink Generation,,I,Alpha Energy ApS,500.000,0.000,,,ELECLINK
I_ILG-ARON1,ILG-ARON1,EL Jaron FR-GB Flow,,I,J.Aron & Company,1000.000,0.000,,,ELECLINK
I_ILG-AROS1,ILG-AROS1,AROS Flow INTO UK,,I,Arosource ApS,1000.000,0.000,,,ELECLINK
I_ILG-ARTH1,ILG-ARTH1,I_ILG-ARTH1,,I,Aarhus Trading A/S,1000.000,0.000,,,ELECLINK
I_ILG-ATLS1,ILG-ATLS1,Atlas FREL-GB,,I,Atlas Energy DAC,1000.000,0.000,,,ELECLINK
I_ILG-BAYW1,ILG-BAYW1,Flow into UK over Eleclink,,I,Baywa r.e. Energy Trading GmbH,1000.000,0.000,,,ELECLINK
I_ILG-BKWE1,ILG-BKWE1,BWK Eleclink flows into UK,,I,BKW Energie AG,450.000,0.000,,,ELECLINK
I_ILG-BPGM1,ILG-BPGM1,Flow INTO UK,,I,BP Gas Marketing Limited,1000.000,0.000,,,ELECLINK
I_ILG-CACM1,ILG-CACM1,ELECLINK Flow into UK,,I,C A Commodities A/S,1000.000,0.000,,,ELECLINK
I_ILG-CBST1,ILG-CBST1,Cobblestone Energy Ltd,,I,Cobblestone Energy,1000.000,0.000,,,ELECLINK
I_ILG-CCME1,ILG-CCME1,CCME INTO UK,,I,Castleton Commodities Europe,1000.000,0.000,,,ELECLINK
I_ILG-CENT1,ILG-CENT1,CENTRICA ELECLINK,,I,Centrica Energy Limited,1050.000,0.000,,,ELECLINK
I_ILG-CETL1,ILG-CETL1,CONRAD INTO UK,,I,Conrad Energy (Trading) Ltd,1000.000,0.000,,,ELECLINK
I_ILG-CEZC1,ILG-CEZC1,ELECLINK Import,,I,CEZ A.S,1000.000,0.000,,,ELECLINK
I_ILG-CFPE1,ILG-CFPE1,CFPE1 INTO UK,,I,CFP Commodities Limited,1000.000,0.000,,,ELECLINK
I_ILG-COMM1,ILG-COMM1,I_ILG-COMM1,,I,COMCOM Trading d.o.o,1000.000,0.000,,,ELECLINK
I_ILG-CONS1,ILG-CONS1,Constellation ElecLink Prod,,I,Constellation Generation LTD,1000.000,0.000,,,ELECLINK
I_ILG-COPN1,ILG-COPN1,CET_EL,,I,Copenhagen Energy Trading A/S,1000.000,0.000,,,ELECLINK
I_ILG-CURR1,ILG-CURR1,I_ILG-CURR1,,I,Current Commodities A/S,2000.000,0.000,,,ELECLINK
I_ILG-DARE1,ILG-DARE1,I_ILG-DARE1,,I,Dare Power Ltd,2000.000,0.000,,,ELECLINK
I_ILG-DMCC1,ILG-DMCC1,Cobblestone Energy DMCC,,I,Cobblestone Energy DMCC,1000.000,0.000,,,ELECLINK
I_ILG-DSKC1,ILG-DSKC1,DC- ELEC-P,,I,Danske Commodities A/S,1000.000,0.000,,,ELECLINK
I_ILG-DUEN1,ILG-DUEN1,ELK_FR_UK,,I,Duferco Energia S.p.A.,200.000,0.000,,,ELECLINK
I_ILG-DUFE1,ILG-DUFE1,DXT ELEC FR-UK,,I,DXT Commodities SA,1000.000,0.000,,,ELECLINK
I_ILG-DVAL1,ILG-DVAL1,I_ILG-DVAL1,,I,DVALIN ApS,1000.000,0.000,,,ELECLINK
I_ILG-DVTD1,ILG-DVTD1,DV FREL-GB,,I,DV Trading (Europe) P/S,1000.000,0.000,,,ELECLINK
I_ILG-EDFT1,ILG-EDFT1,EDFT Eleclink Generation,,I,EDF TRADING LIMITED,1050.000,0.000,,,ELECLINK
I_ILG-EDMK1,ILG-EDMK1,Energidk2_ELECG,,I,Mind Energy A/S,1050.000,0.000,,,ELECLINK
I_ILG-EENG1,ILG-EENG1,I_ILG-EENG1,,I,Eio Energi ApS,50.000,0.000,,,ELECLINK
I_ILG-ELTR1,ILG-ELTR1,EETL ELECLINK GBFR,,I,ElectroRoute Energy Trading,1000.000,0.000,,,ELECLINK
I_ILG-ENBW1,ILG-ENBW1,I_ILG-ENBW1,,I,EnBW Energie Ba-Wu AG,1000.000,0.000,,,ELECLINK
I_ILG-ENGM1,ILG-ENGM1,ELECLINK EGM flow FR-GB,,I,ENGIE GLOBAL MARKETS,1000.000,0.000,,,ELECLINK
I_ILG-ENSC1,ILG-ENSC1,Flow into UK,,I,EnSCo Energy Services Company,1000.000,0.000,,,ELECLINK
I_ILG-ENTC1,ILG-ENTC1,ENTC1 to UK,,I,Energetech Europe BV,500.000,0.000,,,ELECLINK
I_ILG-EPCO1,ILG-EPCO1,EPCAS_ELECLINK_GEN,,I,EP COMMODITIES A.S,300.000,0.000,,,ELECLINK
I_ILG-EWII1,ILG-EWII1,EWII-ELECLINK-TO-UK,,I,EWII Energi A/S,1000.000,0.000,,,ELECLINK
I_ILG-EXXO1,ILG-EXXO1,I_ILG-EXXO1,,I,EXXONMOBIL GAS MARKETING,1000.000,0.000,,,ELECLINK
I_ILG-EZCO1,ILG-EZCO1,Flow into UK,,I,ENZEE Commodities A/S,1000.000,0.000,,,ELECLINK
I_ILG-EZPD1,ILG-EZPD1,Ezpada AG,,I,Ezpada AG,500.000,0.000,,,ELECLINK
I_ILG-FLEX1,ILG-FLEX1,Flow into UK,,I,Citadel FlexPower GmbH,1400.000,0.000,,,ELECLINK
I_ILG-GENI1,ILG-GENI1,Into UK,,I,"GEN-I, d.o.o.",1000.000,0.000,,,ELECLINK
I_ILG-GLEN1,ILG-GLEN1,Flow into UK,,I,Glencore Energy UK Ltd,1000.000,0.000,,,ELECLINK
I_ILG-GNER1,ILG-GNER1,GNER V,,I,Gnera Energia y Tecnologia S.L,1000.000,0.000,,,ELECLINK
I_ILG-GRMC1,ILG-GRMC1,Flows into the  UK,,I,A/S Global Risk Management Ltd,1000.000,0.000,,,ELECLINK
I_ILG-HART1,ILG-HART1,I_ILG-HART1,,I,HAPPGCO,1000.000,0.000,,,ELECLINK
I_ILG-HELI1,ILG-HELI1,HELIOS ELECLINK GEN,,I,Helios Power Trading A/S,1000.000,0.000,,,ELECLINK
I_ILG-IMPT1,ILG-IMPT1,Flow into UK,,I,Impact Energy Trading A/S,1000.000,0.000,,,ELECLINK
I_ILG-INCM1,ILG-INCM1,ELECINCOMASP,,I,IN COMMODITIES A/S,750.000,0.000,,,ELECLINK
I_ILG-JWME1,ILG-JWME1,I_ILG-JWME1,,I,JWM Energia,1000.000,0.000,,,ELECLINK
I_ILG-MCRA1,ILG-MCRA1,Mercuria flow into UK,,I,Mercuria Energy Trading SA,1000.000,0.000,,,ELECLINK
I_ILG-MFTE1,ILG-MFTE1,MFT_IMP,,I,MFT Energy A/S,1000.000,0.000,,,ELECLINK
I_ILG-NDPL1,ILG-NDPL1,NDPLELECLINLP,,I,European Market Coupling,1050.000,0.000,,,ELECLINK
I_ILG-NEAS1,ILG-NEAS1,Flow INTO UK,,I,Centrica Energy Trading A/S,1000.000,0.000,,,ELECLINK
I_ILG-NEHO1,ILG-NEHO1,EL NEH-G,,I,Nordic Energy House ApS,1000.000,0.000,,,ELECLINK
I_ILG-NITR1,ILG-NITR1,FR INTO UK,,I,Nitor Energy A/S,1000.000,0.000,,,ELECLINK
I_ILG-NORL1,ILG-NORL1,NORLYS_ELL_P,,I,Norlys Energy Trading A/S,2000.000,0.000,,,ELECLINK
I_ILG-NTPL1,ILG-NTPL1,I_ILG-NTPL1,,I,Northpool BV,1000.000,0.000,,,ELECLINK
I_ILG-NWAT1,ILG-NWAT1,Import in UK,,I,Newatt S.r.l.,50.000,0.000,,,ELECLINK
I_ILG-OPMX1,ILG-OPMX1,I_ILG-OPMX1,,I,Optimax Energy GmbH,1000.000,0.000,,,ELECLINK
I_ILG-OUTL1,ILG-OUTL1,I_ILG-OUTL1,,I,Outlook Energy Ltd,2000.000,0.000,,,ELECLINK
I_ILG-PEAK1,ILG-PEAK1,PGELECK Generation,,I,Peak Gen Top Co Limited,1000.000,0.000,,,ELECLINK
I_ILG-PETC1,ILG-PETC1,PCIL FR TO UK ELECLINK,,I,PETROCHINA INTL LONDON CO. LTD,1000.000,0.000,,,ELECLINK
I_ILG-PREP1,ILG-PREP1,Prepay INTO UK,,I,Yuno Limited,1000.000,0.000,,,ELECLINK
I_ILG-PWMR1,ILG-PWMR1,ELECLINK IMPORT,,I,PowerMart ApS,1000.000,0.000,,,ELECLINK
I_ILG-QUAR1,ILG-QUAR1,ELECLINK GEN,,I,Quark Energy Trading Limited,1000.000,0.000,,,ELECLINK
I_ILG-RESP1,ILG-RESP1,RESA-ELC-IU,,I,RESPECT ENERGY S.A.,700.000,0.000,,,ELECLINK
I_ILG-RISQ1,ILG-RISQ1,RISQ to the UK,,I,Risq Energy Limited,1000.000,0.000,,,ELECLINK
I_ILG-RWES1,ILG-RWES1,RWEST Eleclink Import,,I,RWE Supply and Trading GmbH,1000.000,0.000,,,ELECLINK
I_ILG-SEFE1,ILG-SEFE1,EL1-FR-GB,,I,SEFE Marketing & Trading LTD,1050.000,0.000,,,ELECLINK
I_ILG-SETL1,ILG-SETL1,I_ILG-SETL1,,I,Shell Energy Europe Limited,1000.000,0.000,,,ELECLINK
I_ILG-SIRI1,ILG-SIRI1,I_ILG-SIRI1,,I,Sirius Energy SA,1000.000,0.000,,,ELECLINK
I_ILG-STGS1,ILG-STGS1,STG CH ElecLink BE-GB,,I,STG Switzerland GmbH,1000.000,0.000,,,ELECLINK
I_ILG-TGPL1,ILG-TGPL1,ELECLINK (Flow into UK),,I,TotalEnergies Gas & Power Ltd,1000.000,0.000,,,ELECLINK
I_ILG-TRFD1,ILG-TRFD1,ELEK_IM,,I,Trafigura Denmark ApS,1000.000,0.000,,,ELECLINK
I_ILG-TRFG1,ILG-TRFG1,ELEK_IM,,I,Trafigura Trading Sarl,1000.000,0.000,,,ELECLINK
I_ILG-TRLS1,ILG-TRLS1,Flow INTO UK,,I,Engelhart CTP Renewables GmbH,1050.000,0.000,,,ELECLINK
I_ILG-VOLT1,ILG-VOLT1,ELECLINK INTO UK,,I,Volta Energy DAC,250.000,0.000,,,ELECLINK
I_ILG-VSAL1,ILG-VSAL1,I_ILG-VSAL1,,I,VITOL SA,1000.000,0.000,,,ELECLINK
I_ILG-VTFS1,ILG-VTFS1,VET_ELECLINK_G,,I,Vattenfall Energy Trading,1000.000,0.000,,,ELECLINK
I_ILG-XNON1,ILG-XNON1,XENON-ELINK-P,,I,XENON CAPITAL MARKETS LTD,1000.000,0.000,,,ELECLINK
E_ILMEB-1,ILMEB-1,Ilmer Lane BESS,,E,Tesla Motors Limited,49.500,-49.500,_A,Eastern,
I_IMD-AXPO1,IMD-AXPO1,Axpo/Moyle Export,,I,Axpo Solutions AG,0.000,-500.000,,,MOYLE
I_IMD-BGSE1,IMD-BGSE1,IMD-BGSE1,,I,Bord Gais Energy Limited,0.000,-2000.000,,,MOYLE
I_IMD-BRKF1,IMD-BRKF1,Brookfield E,,I,Orsted Renewable Supply 2 Ltd,0.000,-450.000,,,MOYLE
I_IMD-DSKC1,IMD-DSKC1,DANSKEDE-MOYLE,,I,Danske Commodities A/S,0.000,-200.000,,,MOYLE
I_IMD-ELTR1,IMD-ELTR1,EETL Moyle Exports BMU,,I,ElectroRoute Energy Trading,0.000,-1000.000,,,MOYLE
I_IMD-ENGI1,IMD-ENGI1,Moyle_uk_export,,I,Mind Energy A/S,0.000,-500.000,,,MOYLE
I_IMD-ERVA1,IMD-ERVA1,EROVA_D_MOYLE,,I,Erova Energy Limited,0.000,-2000.000,,,MOYLE
I_IMD-ESBE1,IMD-ESBE1,ESBIE_EW,,I,ESB Independent Energy (NI),0.000,-180.000,,,MOYLE
I_IMD-ESBI1,IMD-ESBI1,ESBIGT-D-MOYLE,,I,ESBIG Trading Ltd,0.000,-500.000,,,MOYLE
I_IMD-INCM1,IMD-INCM1,MOYLEINCOMASC,,I,IN COMMODITIES A/S,0.000,-75.000,,,MOYLE
I_IMD-LTFD1,IMD-LTFD1,LIGHTFLD_MOYLE_FROM_UK,,I,LIGHTFIELD LTD,0.000,-500.000,,,MOYLE
I_IMD-NIRE1,IMD-NIRE1,PPB_IMD,,I,Northern Ireland Electricity,0.000,0.000,,,MOYLE
I_IMD-NSEN1,IMD-NSEN1,IMDNEASDEM,,I,Centrica Energy Trading A/S,0.000,-500.000,,,MOYLE
I_IMD-RWES1,IMD-RWES1,RWEST Moyle Export,,I,RWE Supply and Trading GmbH,0.000,-450.000,,,MOYLE
I_IMD-SEEL1,IMD-SEEL1,SEEL Moyle Export,,I,Shell Energy Europe Limited,0.000,-500.000,,,MOYLE
I_IMD-SPEM1,IMD-SPEM1,IMD-SPEM1,,I,SP Energy Management Ltd,0.000,-80.000,,,MOYLE
I_IMD-STAT1,IMD-STAT1,STATKRAFT MOYLE EXPORT,,I,Statkraft Markets Gmbh,0.000,-1000.000,,,MOYLE
I_IMD-VESL1,IMD-VESL1,VIRIMP,,I,Energia Customer Solutions Ltd,0.000,-20.000,,,MOYLE
I_IMG-AXPO1,IMG-AXPO1,Axpo/Moyle Import,,I,Axpo Solutions AG,500.000,0.000,,,MOYLE
I_IMG-BGSE1,IMG-BGSE1,IMG-BGSE1,,I,Bord Gais Energy Limited,2000.000,0.000,,,MOYLE
I_IMG-BRKF1,IMG-BRKF1,Brookfield E,,I,Orsted Renewable Supply 2 Ltd,295.000,0.000,,,MOYLE
I_IMG-DSKC1,IMG-DSKC1,DANSKEGE-MOYLE,,I,Danske Commodities A/S,200.000,0.000,,,MOYLE
I_IMG-ELTR1,IMG-ELTR1,EETL Moyle Imports BMU,,I,ElectroRoute Energy Trading,1000.000,0.000,,,MOYLE
I_IMG-ENGI1,IMG-ENGI1,Moyle_uk_import,,I,Mind Energy A/S,500.000,0.000,,,MOYLE
I_IMG-ERVA1,IMG-ERVA1,EROVA_G_MOYLE,,I,Erova Energy Limited,2000.000,0.000,,,MOYLE
I_IMG-ESBE1,IMG-ESBE1,ESBIE_WE,,I,ESB Independent Energy (NI),80.000,0.000,,,MOYLE
I_IMG-ESBI1,IMG-ESBI1,ESBIGT-G-MOYLE,,I,ESBIG Trading Ltd,500.000,0.000,,,MOYLE
I_IMG-INCM1,IMG-INCM1,MOYLEINCOMASP,,I,IN COMMODITIES A/S,75.000,0.000,,,MOYLE
I_IMG-LTFD1,IMG-LTFD1,LIGHTFLD_MOYLE_INTO_UK,,I,LIGHTFIELD LTD,500.000,0.000,,,MOYLE
I_IMG-NIRE1,IMG-NIRE1,PPB_IMG,,I,Northern Ireland Electricity,0.000,0.000,,,MOYLE
I_IMG-NSEN1,IMG-NSEN1,IMGNEASGEN,,I,Centrica Energy Trading A/S,500.000,0.000,,,MOYLE
I_IMG-RWES1,IMG-RWES1,RWEST Moyle Import,,I,RWE Supply and Trading GmbH,295.000,0.000,,,MOYLE
I_IMG-SEEL1,IMG-SEEL1,SEEL Moyle Import,,I,Shell Energy Europe Limited,500.000,0.000,,,MOYLE
I_IMG-SPEM1,IMG-SPEM1,IMG-SPEM1,,I,SP Energy Management Ltd,500.000,0.000,,,MOYLE
I_IMG-STAT1,IMG-STAT1,STATKRAFT MOYLE IMPORT,,I,Statkraft Markets Gmbh,1000.000,0.000,,,MOYLE
I_IMG-VESL1,IMG-VESL1,VIREXP,,I,Energia Customer Solutions Ltd,0.000,0.000,,,MOYLE
,INAW-1,,NPSHYD,,,,,,,
,INCWO-1,,WIND,,,,,,,
,INCWO-2,,WIND,,,,,,,
,INCWO-3,,WIND,,,,,,,
,INCWO-4,,WIND,,,,,,,
I_IND-ALIP1,IND-ALIP1,Flow from UK,,I,Energetick ApS,0.000,-100.000,,,NEMOLINK
I_IND-ALPE1,IND-ALPE1,Nemolink Demand,,I,Alpha Energy ApS,0.000,-500.000,,,NEMOLINK
I_IND-ARON1,IND-ARON1,NEMO JAron GB - BE Flow,,I,J.Aron & Company,0.000,-1000.000,,,NEMOLINK
I_IND-AROS1,IND-AROS1,AROS Flow FROM UK,,I,Arosource ApS,0.000,-1000.000,,,NEMOLINK
I_IND-ARTH1,IND-ARTH1,I_IND-ARTH1,,I,Aarhus Trading A/S,0.000,-1000.000,,,NEMOLINK
I_IND-ATLS1,IND-ATLS1,Atlas GB-BE,,I,Atlas Energy DAC,0.000,-1000.000,,,NEMOLINK
I_IND-AXPO1,IND-AXPO1,I_IND-AXPO1,,I,Axpo Solutions AG,0.000,-200.000,,,NEMOLINK
I_IND-BAYW1,IND-BAYW1,Flow from UK over Nemolink,,I,Baywa r.e. Energy Trading GmbH,0.000,-1000.000,,,NEMOLINK
I_IND-BDEN1,IND-BDEN1,BDE FROM UK,,I,BD Energy A/S,0.000,-720.000,,,NEMOLINK
I_IND-BKWE1,IND-BKWE1,Nemo Link BKW Flow GB-BE,,I,BKW Energie AG,0.000,-1000.000,,,NEMOLINK
I_IND-BPGM1,IND-BPGM1,I_IND-BPGM1,,I,BP Gas Marketing Limited,0.000,-1000.000,,,NEMOLINK
I_IND-CACM1,IND-CACM1,NEMOLINK Flow out of UK,,I,C A Commodities A/S,0.000,-1000.000,,,NEMOLINK
I_IND-CBST1,IND-CBST1,Cobblestone Energy Ltd,,I,Cobblestone Energy,0.000,-1000.000,,,NEMOLINK
I_IND-CCME1,IND-CCME1,CCME FROM UK,,I,Castleton Commodities Europe,0.000,-1012.000,,,NEMOLINK
I_IND-CENT1,IND-CENT1,CENTRICA NEMOLINK,,I,Centrica Energy Limited,0.000,-2000.000,,,NEMOLINK
I_IND-CETA1,IND-CETA1,CETAM Demand,,I,Cross Options International IV,0.000,-1000.000,,,NEMOLINK
I_IND-CEZC1,IND-CEZC1,NEMO Export,,I,CEZ A.S,0.000,-1000.000,,,NEMOLINK
I_IND-CFPE1,IND-CFPE1,CFPE1 FROM UK,,I,CFP Commodities Limited,0.000,-1000.000,,,NEMOLINK
I_IND-CNGS1,IND-CNGS1,CNGS_D_NEMO,,I,Cenergise Limited,0.000,-1000.000,,,NEMOLINK
I_IND-COMM1,IND-COMM1,I_IND-COMM1,,I,COMCOM Trading d.o.o,0.000,-1000.000,,,NEMOLINK
I_IND-CONS1,IND-CONS1,Constellation NemoLink Cons,,I,Constellation Generation LTD,0.000,-1000.000,,,NEMOLINK
I_IND-CONV1,IND-CONV1,IND-CONV1,,I,Convex Energy GmbH,0.000,-500.000,,,NEMOLINK
I_IND-COPN1,IND-COPN1,CET_NEMO,,I,Copenhagen Energy Trading A/S,0.000,-1000.000,,,NEMOLINK
I_IND-DARE1,IND-DARE1,I_IND-DARE1,,I,Dare Power Ltd,0.000,-2000.000,,,NEMOLINK
I_IND-DMCC1,IND-DMCC1,Cobblestone Energy DMCC,,I,Cobblestone Energy DMCC,0.000,-1000.000,,,NEMOLINK
I_IND-DSKC1,IND-DSKC1,DC-NEMOLINK-C,,I,Danske Commodities A/S,0.000,-1020.000,,,NEMOLINK
I_IND-DUFE1,IND-DUFE1,DXT UK-BE,,I,DXT Commodities SA,0.000,-1000.000,,,NEMOLINK
I_IND-DVAL1,IND-DVAL1,I_IND-DVAL1,,I,DVALIN ApS,0.000,-1000.000,,,NEMOLINK
I_IND-DVTD1,IND-DVTD1,DV GB-BE,,I,DV Trading (Europe) P/S,0.000,-1000.000,,,NEMOLINK
I_IND-EDFT1,IND-EDFT1,EDFT Nemo Demand,,I,EDF TRADING LIMITED,0.000,-1000.000,,,NEMOLINK
I_IND-EDMK1,IND-EDMK1,Energidk_D,,I,Mind Energy A/S,0.000,-2000.000,,,NEMOLINK
I_IND-ELEE1,IND-ELEE1,IND-ELEE1,,I,Electrabel SA,0.000,-1400.000,,,NEMOLINK
I_IND-ELTR1,IND-ELTR1,EETL NEMO GBBENL BMU,,I,ElectroRoute Energy Trading,0.000,-1020.000,,,NEMOLINK
I_IND-ENET1,IND-ENET1,I_IND-ENET1,,I,Eneco Energy Trade,0.000,-500.000,,,NEMOLINK
I_IND-ENTC1,IND-ENTC1,ENTC1 from UK,,I,Energetech Europe BV,0.000,-500.000,,,NEMOLINK
I_IND-ENZL1,IND-ENZL1,Nemo Link flow FROM UK,,I,ENZOL Energy Trading ApS,0.000,-800.000,,,NEMOLINK
I_IND-EPCO1,IND-EPCO1,EPCAS NEMOLINK DEM,,I,EP COMMODITIES A.S,0.000,-300.000,,,NEMOLINK
I_IND-EWII1,IND-EWII1,EWII-UK-TO-BE,,I,EWII Energi A/S,0.000,-2000.000,,,NEMOLINK
I_IND-EZCO1,IND-EZCO1,Flow from UK,,I,ENZEE Commodities A/S,0.000,-1012.000,,,NEMOLINK
I_IND-FLEX1,IND-FLEX1,Flow from UK,,I,Citadel FlexPower GmbH,0.000,-1400.000,,,NEMOLINK
I_IND-GASE1,IND-GASE1,Nemo Link EGM flow GB-BE,,I,ENGIE GLOBAL MARKETS,0.000,-1000.000,,,NEMOLINK
I_IND-GAZP1,IND-GAZP1,GAZPROMD1,,I,SEFE Marketing & Trading LTD,0.000,-2000.000,,,NEMOLINK
I_IND-GENI1,IND-GENI1,From UK,,I,"GEN-I, d.o.o.",0.000,-1012.000,,,NEMOLINK
I_IND-GLEN1,IND-GLEN1,Flow from UK,,I,Glencore Energy UK Ltd,0.000,-1000.000,,,NEMOLINK
I_IND-GRMC1,IND-GRMC1,Flows out of  the UK,,I,A/S Global Risk Management Ltd,0.000,-1000.000,,,NEMOLINK
I_IND-HART1,IND-HART1,Flow from  UK,,I,HAPPGCO,0.000,-1000.000,,,NEMOLINK
I_IND-HELI1,IND-HELI1,HELIOS NEMOLINK DEM,,I,Helios Power Trading A/S,0.000,-1000.000,,,NEMOLINK
I_IND-IDCE1,IND-IDCE1,Nemo DC-D,,I,DC Energy Trading V.O.F.,0.000,-1000.000,,,NEMOLINK
I_IND-IDCT1,IND-IDCT1,Induct_UKBE,,I,Inductive Energy A/S,0.000,-1000.000,,,NEMOLINK
I_IND-IMTC1,IND-IMCT1,I_IND-IMTC1,,I,IMC Trading BV NL Denmark,0.000,-1012.000,,,NEMOLINK
I_IND-INCM1,IND-INCM1,NEMOINCOMASC,,I,IN COMMODITIES A/S,0.000,-1000.000,,,NEMOLINK
I_IND-KCST1,IND-KCST1,KSARL_NEMOLINK_FROM UK,,I,KOCH SUPPLY & TRADING SARL,0.000,-1020.000,,,NEMOLINK
I_IND-KVAS1,IND-KVAS1,I_IND-KVAS1,,I,Kvasir Technologies,0.000,-50.000,,,NEMOLINK
I_IND-LMUS1,IND-LMUS1,Flow from UK to Belgium,,I,Luminus SA,0.000,-1000.000,,,NEMOLINK
I_IND-MCRA1,IND-MCRA1,Mercuria flow from UK,,I,Mercuria Energy Trading SA,0.000,-1000.000,,,NEMOLINK
I_IND-MFTE1,IND-MFTE1,MFT demand,,I,MFT Energy A/S,0.000,-1000.000,,,NEMOLINK
I_IND-NDPL1,IND-NDPL1,NDPLNEMOLINKC,,I,European Market Coupling,0.000,-1026.100,,,NEMOLINK
I_IND-NEAS1,IND-NEAS1,INNEASDEM,,I,Centrica Energy Trading A/S,0.000,-2000.000,,,NEMOLINK
I_IND-NEHO1,IND-NEHO1,NEMO NEH-D,,I,Nordic Energy House ApS,0.000,-1000.000,,,NEMOLINK
I_IND-NEMO1,IND-NEMO1,NEMO Dem (GB to BE flow),,I,Nemo Link Limited,0.000,-1046.000,,,NEMOLINK
I_IND-NITR1,IND-NITR1,Belgium FROM UK,,I,Nitor Energy A/S,0.000,-1000.000,,,NEMOLINK
I_IND-NORL1,IND-NORL1,NORLYS_NEL_C,,I,Norlys Energy Trading A/S,0.000,-2000.000,,,NEMOLINK
I_IND-NTPL1,IND-NTPL1,I_IND-NTPL1,,I,Northpool BV,0.000,-2000.000,,,NEMOLINK
I_IND-OMPX1,IND-OMPX1,OMPEX_NEMOLINK_GB-BE,,I,Ompex AG,0.000,-1000.000,,,NEMOLINK
I_IND-OPMX1,IND-OPMX1,I_IND-OPMX1,,I,Optimax Energy GmbH,0.000,-1000.000,,,NEMOLINK
I_IND-OUTL1,IND-OUTL1,I_IND-OUTL1,,I,Outlook Energy Ltd,0.000,-4000.000,,,NEMOLINK
I_IND-PETC1,IND-PETC1,PCIL UK TO BE NEMOLINK,,I,PETROCHINA INTL LONDON CO. LTD,0.000,-1000.000,,,NEMOLINK
I_IND-PWMR1,IND-PWMR1,NEMO EXPORT,,I,PowerMart ApS,0.000,-1000.000,,,NEMOLINK
I_IND-QUEN1,IND-QUEN1,Flow FROM UK,,I,QUENT ApS,0.000,-50.000,,,NEMOLINK
I_IND-RESP1,IND-RESP1,RESA-NEMO-FU,,I,RESPECT ENERGY S.A.,0.000,-700.000,,,NEMOLINK
I_IND-RISQ1,IND-RISQ1,RISQ from the UK,,I,Risq Energy Limited,0.000,-1000.000,,,NEMOLINK
I_IND-RWES1,IND-RWES1,RWEST Nemo Link Export,,I,RWE Supply and Trading GmbH,0.000,-1000.000,,,NEMOLINK
I_IND-SCAL1,IND-SCAL1,I_IND-SCAL1,,I,Scalar Energy OU,0.000,-1000.000,,,NEMOLINK
I_IND-SECF1,IND-SECF1,NEMO Link Dem,,I,Second Foundation Trading AG,0.000,-200.000,,,NEMOLINK
I_IND-SETL1,IND-SETL1,I_IND-SETL1,,I,Shell Energy Europe Limited,0.000,-1000.000,,,NEMOLINK
I_IND-SIRI1,IND-SIRI1,I_IND-SIRI1,,I,Sirius Energy SA,0.000,-1000.000,,,NEMOLINK
I_IND-SMAR1,IND-SMAR1,I_IND-SMAR1,,I,Smart@energy B.V.,0.000,-1000.000,,,NEMOLINK
I_IND-SSEG1,IND-SSEG1,SSE EUI-NEMOLINK GBB,,I,SSE Energy Supply Limited,0.000,0.000,,,NEMOLINK
I_IND-STAT1,IND-STAT1,NEMO Export,,I,Statkraft Markets Gmbh,0.000,-1000.000,,,NEMOLINK
I_IND-STGS1,IND-STGS1,STG CH NEMO GB-BE,,I,STG Switzerland GmbH,0.000,-1000.000,,,NEMOLINK
I_IND-TGPL1,IND-TGPL1,NEMO Dem (GB to BE flow),,I,TotalEnergies Gas & Power Ltd,0.000,-1000.000,,,NEMOLINK
I_IND-TRFD1,IND-TRFD1,NEMO_EX,,I,Trafigura Denmark ApS,0.000,-1000.000,,,NEMOLINK
I_IND-TRFG1,IND-TRFG1,NEMO_EX,,I,Trafigura Trading Sarl,0.000,-1000.000,,,NEMOLINK
